bookid,flight,departuredate,month,day,year,destination,origin,noshow,daystodep,mileageplus,assignedseat,numberinparty,eticketed,bookingcountry,upline,downline,modifycount,bookingclass,dow,rand
070525FRJ351312,360,25-May-07,5,25,2007,IAD,ORD,0,108,,Y,7,1,US,1,0,3,S,5,.38585284
070525FYF3512883,360,25-May-07,5,25,2007,IAD,ORD,0,10,,N,2,1,US,0,0,1,V,5,.7076301
070525GAN35111616,360,25-May-07,5,25,2007,IAD,ORD,0,14,,Y,1,1,US,0,1,1,V,5,.80757314
070525GHW3517323,360,25-May-07,5,25,2007,IAD,ORD,0,52,M,Y,2,1,US,0,0,0,S,5,.62396896
070525GIL3511428,360,25-May-07,5,25,2007,IAD,ORD,0,18,,Y,1,1,US,0,0,1,T,5,.40139067
070525GKA3516681,360,25-May-07,5,25,2007,IAD,ORD,0,52,K,Y,1,1,US,1,0,1,NF,5,.5390954
070525GOW3514491,360,25-May-07,5,25,2007,IAD,ORD,0,7,A,Y,1,1,US,0,0,0,V,5,.85334468
070525GPT35112078,360,25-May-07,5,25,2007,IAD,ORD,0,43,M,Y,2,1,US,1,0,1,NF,5,.60979104
070525GPT3515457,360,25-May-07,5,25,2007,IAD,ORD,0,37,,Y,3,1,US,0,0,0,S,5,.73375213
070525GSC35110524,360,25-May-07,5,25,2007,IAD,ORD,0,20,M,Y,1,1,US,0,0,1,S,5,.78104389
070525GWS3515169,360,25-May-07,5,25,2007,IAD,ORD,0,31,,Y,2,1,US,0,0,1,T,5,.95154446
070525GYF3518151,360,25-May-07,5,25,2007,IAD,ORD,1,27,,Y,1,1,US,1,0,1,V,5,.99880821
070525GZF3515052,360,25-May-07,5,25,2007,IAD,ORD,0,8,B,N,1,1,US,1,0,0,NF,5,.48979685
070525HQV3512910,360,25-May-07,5,25,2007,IAD,ORD,0,27,,Y,1,1,US,1,0,1,S,5,.64383191
070525IKH3517899,360,25-May-07,5,25,2007,IAD,ORD,0,10,,Y,2,1,US,0,1,1,W,5,.56057584
070525INT3514650,360,25-May-07,5,25,2007,IAD,ORD,0,7,A,N,1,1,US,0,0,0,Q,5,.58004969
070525IQF3517674,360,25-May-07,5,25,2007,IAD,ORD,0,16,,Y,1,0,US,1,0,0,V,5,.74543089
070525IUV35110806,360,25-May-07,5,25,2007,IAD,ORD,0,18,M,Y,1,1,US,1,0,0,Q,5,.48279563
070525IYM3514272,360,25-May-07,5,25,2007,IAD,ORD,0,77,,Y,1,0,US,1,0,1,S,5,.12047993
070525JDH3513516,360,25-May-07,5,25,2007,IAD,ORD,0,8,M,N,1,1,US,0,0,1,V,5,.14619368
070525JFN3512751,360,25-May-07,5,25,2007,IAD,ORD,0,39,M,Y,1,1,US,1,0,1,T,5,.75877213
070525JRM3518058,360,25-May-07,5,25,2007,IAD,ORD,0,20,K,Y,1,1,CA,0,0,2,NF,5,.903687
070525JZY3517875,360,25-May-07,5,25,2007,IAD,ORD,0,28,M,Y,3,1,DE,0,1,2,K,5,.38538733
070525KEI35111607,360,25-May-07,5,25,2007,IAD,ORD,0,43,A,Y,1,1,US,1,0,1,NF,5,.24985518
070525KWT3517377,360,25-May-07,5,25,2007,IAD,ORD,0,147,M,Y,2,1,US,1,1,2,XY,5,.5766952
070525KXY35110941,360,25-May-07,5,25,2007,IAD,ORD,0,38,,Y,1,1,US,1,0,1,F,5,.1836064
070525KYR3516618,360,25-May-07,5,25,2007,IAD,ORD,0,32,B,Y,1,1,,1,0,0,NF,5,.13483106
070525LCT3516288,360,25-May-07,5,25,2007,IAD,ORD,0,71,M,Y,1,1,US,1,0,0,V,5,.78375053
070525LCZ3514953,360,25-May-07,5,25,2007,IAD,ORD,0,11,M,Y,1,1,US,0,0,1,V,5,.38645118
070525LGL3518199,360,25-May-07,5,25,2007,IAD,ORD,0,49,,Y,2,1,US,1,0,0,W,5,.39395282
070525LIJ35112294,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,Y,1,1,US,0,1,1,Q,5,.37659603
070525LIM35112213,360,25-May-07,5,25,2007,IAD,ORD,1,18,M,N,3,0,US,0,1,0,Y,5,.23902327
070525LPA3513189,360,25-May-07,5,25,2007,IAD,ORD,0,33,M,Y,2,1,US,0,0,2,T,5,.46877754
070525LRK3515445,360,25-May-07,5,25,2007,IAD,ORD,0,39,M,Y,1,1,US,0,0,0,S,5,.21614717
070525LTV3512718,360,25-May-07,5,25,2007,IAD,ORD,1,22,,Y,1,1,US,1,0,0,Y,5,.2651704
070525LXM3517107,360,25-May-07,5,25,2007,IAD,ORD,0,33,M,Y,2,1,US,0,0,1,T,5,.044111729
070525MBQ3517671,360,25-May-07,5,25,2007,IAD,ORD,1,171,,N,1,1,US,1,0,1,Q,5,.48047021
070525MGN3518454,360,25-May-07,5,25,2007,IAD,ORD,0,27,A,Y,1,1,,1,0,0,NF,5,.51040894
070525MGP3518745,360,25-May-07,5,25,2007,IAD,ORD,0,147,M,Y,2,1,US,1,1,2,XY,5,.16039349
070525MKY3513552,360,25-May-07,5,25,2007,IAD,ORD,0,20,,N,1,1,US,1,0,0,W,5,.34418085
070525NCG3512166,360,25-May-07,5,25,2007,IAD,ORD,0,97,,Y,3,1,US,1,1,4,Q,5,.73874795
070525NFR3519654,360,25-May-07,5,25,2007,IAD,ORD,0,52,M,Y,2,1,US,0,0,1,S,5,.077643357
070525NIX3511407,360,25-May-07,5,25,2007,IAD,ORD,0,52,M,Y,2,1,US,0,0,0,S,5,.60918581
070525NOP3516870,360,25-May-07,5,25,2007,IAD,ORD,0,20,M,Y,1,1,US,0,0,1,S,5,.43421698
070525NRF351522,360,25-May-07,5,25,2007,IAD,ORD,0,10,,Y,2,1,US,0,1,1,W,5,.20457602
070525OIC3518466,360,25-May-07,5,25,2007,IAD,ORD,1,23,B,Y,1,1,US,1,0,0,W,5,.90113497
070525OJA3514266,360,25-May-07,5,25,2007,IAD,ORD,0,22,,Y,1,1,US,1,0,1,Q,5,.74849939
070525OPI35113023,360,25-May-07,5,25,2007,IAD,ORD,0,77,M,Y,1,0,US,1,1,2,W,5,.61382169
070525OSK3514338,360,25-May-07,5,25,2007,IAD,ORD,0,22,,Y,1,1,US,1,0,0,Y,5,.81559235
070525OYU3518142,360,25-May-07,5,25,2007,IAD,ORD,0,105,M,Y,2,1,US,1,1,2,W,5,.71481287
070525PAK351279,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,Y,1,1,US,0,1,0,W,5,.41111767
070525PBT3519384,360,25-May-07,5,25,2007,IAD,ORD,0,14,M,N,1,1,US,1,0,1,Y,5,.030565916
070525PFB35112768,360,25-May-07,5,25,2007,IAD,ORD,0,8,,Y,1,1,US,0,1,0,Q,5,.74757367
070525PIT3519531,360,25-May-07,5,25,2007,IAD,ORD,0,14,B,Y,1,1,US,1,0,0,W,5,.50836629
070525PKA35110605,360,25-May-07,5,25,2007,IAD,ORD,0,24,B,Y,1,1,,1,0,0,NF,5,.16388179
070525PMS3511521,360,25-May-07,5,25,2007,IAD,ORD,0,52,,Y,2,1,US,0,0,1,S,5,.018617373
070525PXZ3514113,360,25-May-07,5,25,2007,IAD,ORD,0,11,,Y,1,1,US,0,1,1,S,5,.26566875
070525QCL35111475,360,25-May-07,5,25,2007,IAD,ORD,0,70,S,Y,2,1,SE,0,0,2,S,5,.73794109
070525QEZ3514374,360,25-May-07,5,25,2007,IAD,ORD,0,22,M,N,1,1,US,0,1,0,Y,5,.77868742
070525QGP351261,360,25-May-07,5,25,2007,IAD,ORD,0,106,,N,1,0,US,0,1,1,W,5,.20707704
070525QTI3514632,360,25-May-07,5,25,2007,IAD,ORD,0,70,,Y,2,1,SE,0,0,1,S,5,.79930395
070525QWO3519111,360,25-May-07,5,25,2007,IAD,ORD,0,28,,Y,1,1,US,0,0,0,T,5,.73810631
070525QYI3515430,360,25-May-07,5,25,2007,IAD,ORD,0,118,M,Y,1,1,US,0,0,1,S,5,.86732966
070525QZN3512919,360,25-May-07,5,25,2007,IAD,ORD,0,22,B,Y,1,1,,1,0,0,NF,5,.52163506
070525QZW3516741,360,25-May-07,5,25,2007,IAD,ORD,1,23,M,N,1,0,US,0,1,0,Y,5,.41358748
070525RHA3515073,360,25-May-07,5,25,2007,IAD,ORD,0,13,,Y,1,1,US,1,1,0,W,5,.45992172
070525RHA3516357,360,25-May-07,5,25,2007,IAD,ORD,0,10,,N,2,1,US,0,0,2,V,5,.84162116
070525RHX3514380,360,25-May-07,5,25,2007,IAD,ORD,0,37,,Y,2,1,DE,0,0,1,S,5,.16152419
070525RVA3512445,360,25-May-07,5,25,2007,IAD,ORD,0,8,,Y,1,1,US,1,0,0,Y,5,.57018077
070525RZO35112123,360,25-May-07,5,25,2007,IAD,ORD,0,30,,Y,1,1,US,0,0,1,T,5,.56767559
070525SMV35112558,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,N,3,1,US,0,1,1,S,5,.98985994
070525SRB35110146,360,25-May-07,5,25,2007,IAD,ORD,1,12,,Y,1,1,US,1,0,0,L,5,.96409339
070525SWT3512148,360,25-May-07,5,25,2007,IAD,ORD,0,105,M,Y,2,1,US,1,1,2,W,5,.045347027
070525SXK3512265,360,25-May-07,5,25,2007,IAD,ORD,0,13,,Y,2,1,US,0,0,1,T,5,.63085562
070525SYJ3511725,360,25-May-07,5,25,2007,IAD,ORD,0,15,,Y,1,1,US,0,0,1,T,5,.77453578
070525SZD351339,360,25-May-07,5,25,2007,IAD,ORD,1,171,M,Y,1,0,US,1,0,2,Q,5,.81203192
070525TAB3518136,360,25-May-07,5,25,2007,IAD,ORD,1,43,M,Y,2,1,US,1,0,1,NF,5,.98830843
070525THJ3518622,360,25-May-07,5,25,2007,IAD,ORD,0,11,,Y,2,1,US,0,0,1,Y,5,.87653989
070525THT3519978,360,25-May-07,5,25,2007,IAD,ORD,0,28,S,Y,3,1,DE,0,1,3,K,5,.19084328
070525TNM3511071,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,N,1,1,US,0,0,0,V,5,.57291126
070525TPU3512997,360,25-May-07,5,25,2007,IAD,ORD,0,8,M,N,1,1,US,0,0,0,Y,5,.9281534
070525TRW3518868,360,25-May-07,5,25,2007,IAD,ORD,0,19,,Y,1,1,US,0,0,0,T,5,.98539376
070525TSY35111721,360,25-May-07,5,25,2007,IAD,ORD,0,49,,Y,2,1,US,1,0,0,W,5,.75241846
070525UHT3513666,360,25-May-07,5,25,2007,IAD,ORD,0,80,M,Y,1,1,US,0,1,1,XY,5,.48412251
070525UST3518052,360,25-May-07,5,25,2007,IAD,ORD,0,18,M,Y,2,1,,1,0,1,T,5,.89462829
070525UZH3511503,360,25-May-07,5,25,2007,IAD,ORD,0,53,,Y,2,1,US,1,1,1,W,5,.87950867
070525VEC3515541,360,25-May-07,5,25,2007,IAD,ORD,0,23,M,Y,1,1,US,0,0,0,S,5,.36343995
070525VGI35110236,360,25-May-07,5,25,2007,IAD,ORD,0,8,,N,1,1,US,1,0,0,Q,5,.7110641
070525VOP3512274,360,25-May-07,5,25,2007,IAD,ORD,0,30,M,Y,1,1,US,1,0,1,Q,5,.55562723
070525VPS3511824,360,25-May-07,5,25,2007,IAD,ORD,0,18,S,Y,2,1,,1,0,1,T,5,.23522925
070525VPV3519150,360,25-May-07,5,25,2007,IAD,ORD,1,18,,N,3,0,US,0,1,0,Y,5,.16406348
070525VQA3518829,360,25-May-07,5,25,2007,IAD,ORD,0,32,M,Y,1,1,US,0,1,2,T,5,.52113193
070525WNS3515058,360,25-May-07,5,25,2007,IAD,ORD,0,31,M,Y,1,1,US,1,0,0,V,5,.30104041
070525WTC3514644,360,25-May-07,5,25,2007,IAD,ORD,0,10,,N,3,1,US,0,1,1,S,5,.98443645
070525XAZ3519681,360,25-May-07,5,25,2007,IAD,ORD,1,17,M,N,1,0,US,1,0,0,Y,5,.75545418
070525XBP3513861,360,25-May-07,5,25,2007,IAD,ORD,0,17,,Y,1,1,US,0,0,1,T,5,.10427742
070525XCO3511662,360,25-May-07,5,25,2007,IAD,ORD,0,39,,Y,1,1,US,1,0,0,L,5,.38775671
070525XHX35111112,360,25-May-07,5,25,2007,IAD,ORD,0,31,,Y,2,1,US,0,0,1,T,5,.23139502
070525XIQ3511677,360,25-May-07,5,25,2007,IAD,ORD,0,38,,Y,1,1,US,1,0,1,F,5,.42670485
070525XJC3512922,360,25-May-07,5,25,2007,IAD,ORD,0,31,Q,Y,1,0,ZA,1,1,1,Q,5,.80394983
070525XUP3511902,360,25-May-07,5,25,2007,IAD,ORD,0,11,,Y,2,1,US,0,0,1,Y,5,.029976394
070525YKI351555,360,25-May-07,5,25,2007,IAD,ORD,0,24,B,Y,1,1,US,0,0,1,XY,5,.36454013
070525YNH35111592,360,25-May-07,5,25,2007,IAD,ORD,0,14,,Y,1,1,US,0,0,0,T,5,.019035043
070525YNI3518070,360,25-May-07,5,25,2007,IAD,ORD,1,15,M,N,1,0,US,1,0,0,Y,5,.25855264
070525YQS3516420,360,25-May-07,5,25,2007,IAD,ORD,0,38,M,Y,2,1,US,0,0,1,S,5,.93499291
070525YTU3516876,360,25-May-07,5,25,2007,IAD,ORD,0,37,M,Y,2,1,DE,0,0,2,S,5,.23146437
070525YWQ3519123,360,25-May-07,5,25,2007,IAD,ORD,0,10,A,Y,1,1,US,1,0,0,E,5,.091893718
070525YZI3513054,360,25-May-07,5,25,2007,IAD,ORD,0,30,M,Y,1,1,US,0,0,0,T,5,.13109401
070525ZAI35111088,360,25-May-07,5,25,2007,IAD,ORD,0,8,,N,1,1,US,0,0,0,V,5,.9087323
070525ZLP35111355,360,25-May-07,5,25,2007,IAD,ORD,0,38,M,Y,2,1,US,0,0,1,S,5,.34971273
070525ZRV3519471,360,25-May-07,5,25,2007,IAD,ORD,0,34,M,Y,2,1,US,0,0,2,S,5,.56555969
070526ACB3515583,360,26-May-07,5,26,2007,IAD,ORD,0,7,,N,2,1,US,1,0,0,L,6,.078207336
070526ANX3516069,360,26-May-07,5,26,2007,IAD,ORD,0,66,,Y,2,1,US,0,0,2,L,6,.22598864
070526AOF35112840,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,2,1,US,0,0,1,XY,6,.41307485
070526AZZ3513660,360,26-May-07,5,26,2007,IAD,ORD,0,41,M,Y,1,1,US,1,0,0,L,6,.76831383
070526BDH3513696,360,26-May-07,5,26,2007,IAD,ORD,0,30,M,Y,1,1,US,0,0,1,V,6,.76851243
070526BEA3511755,360,26-May-07,5,26,2007,IAD,ORD,1,10,B,Y,1,1,US,1,0,1,Q,6,.23806737
070526BEI3519573,360,26-May-07,5,26,2007,IAD,ORD,0,179,M,Y,3,0,US,0,1,3,W,6,.68610376
070526BFC35110440,360,26-May-07,5,26,2007,IAD,ORD,0,10,K,Y,1,1,US,1,0,1,NF,6,.7740019
070526BGL3511410,360,26-May-07,5,26,2007,IAD,ORD,1,61,,Y,1,1,US,0,0,1,Q,6,.67693752
070526BGR3516237,360,26-May-07,5,26,2007,IAD,ORD,0,6,M,Y,3,1,JP,1,0,0,Q,6,.63289672
070526BGS3515001,360,26-May-07,5,26,2007,IAD,ORD,0,58,,Y,1,1,US,0,0,1,T,6,.29918638
070526BIH3513762,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,1,1,US,0,0,0,L,6,.023593979
070526BJO35157,360,26-May-07,5,26,2007,IAD,ORD,0,19,,N,1,1,US,0,0,0,L,6,.013094826
070526BPW351687,360,26-May-07,5,26,2007,IAD,ORD,0,69,M,Y,2,1,US,0,0,1,S,6,.96700412
070526BRY3513648,360,26-May-07,5,26,2007,IAD,ORD,0,148,,Y,2,1,US,0,0,4,T,6,.057085358
070526BVD3514551,360,26-May-07,5,26,2007,IAD,ORD,1,116,,N,3,0,US,1,0,0,W,6,.72322291
070526BVT3516336,360,26-May-07,5,26,2007,IAD,ORD,0,69,,Y,2,1,US,0,0,0,S,6,.966322
070526CTN3512058,360,26-May-07,5,26,2007,IAD,ORD,0,44,,Y,3,1,US,0,0,2,XY,6,.94345957
070526DGU35111373,360,26-May-07,5,26,2007,IAD,ORD,0,74,M,Y,1,1,US,0,0,1,L,6,.79323018
070526DSA3519924,360,26-May-07,5,26,2007,IAD,ORD,0,40,B,Y,1,1,US,1,0,0,U,6,.016248068
070526DTF3514776,360,26-May-07,5,26,2007,IAD,ORD,0,104,,Y,7,1,US,1,1,1,W,6,.88786197
070526EIM3519576,360,26-May-07,5,26,2007,IAD,ORD,0,36,,Y,1,1,US,0,0,2,W,6,.37763306
070526ENF3512667,360,26-May-07,5,26,2007,IAD,ORD,1,18,,N,1,0,CM,0,0,0,Q,6,.57450819
070526ETK3511005,360,26-May-07,5,26,2007,IAD,ORD,0,49,,N,4,1,US,1,0,0,L,6,.26583111
070526FBC3516450,360,26-May-07,5,26,2007,IAD,ORD,0,5,,Y,2,1,US,1,0,0,T,6,.71866131
070526FDP3517215,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,1,1,US,0,0,2,T,6,.46484539
070526FSN3514998,360,26-May-07,5,26,2007,IAD,ORD,0,66,M,Y,2,1,US,0,0,2,L,6,.14925131
070526FTN3518193,360,26-May-07,5,26,2007,IAD,ORD,0,78,,Y,1,1,US,0,0,1,L,6,.044377383
070526FWF3518763,360,26-May-07,5,26,2007,IAD,ORD,0,55,K,Y,2,1,US,0,1,0,NF,6,.54465598
070526GKQ3515196,360,26-May-07,5,26,2007,IAD,ORD,0,30,,Y,2,1,US,0,0,2,XY,6,.69224662
070526GMV3517896,360,26-May-07,5,26,2007,IAD,ORD,0,82,,N,1,0,US,0,0,0,NF,6,.27372125
070526GUV35112741,360,26-May-07,5,26,2007,IAD,ORD,0,55,K,Y,2,1,US,0,1,0,NF,6,.070489168
070526GVB35110314,360,26-May-07,5,26,2007,IAD,ORD,0,131,,Y,2,1,US,0,0,1,W,6,.52174461
070526GVC35110950,360,26-May-07,5,26,2007,IAD,ORD,0,100,,Y,1,0,US,1,1,2,S,6,.15389931
070526HCO3516369,360,26-May-07,5,26,2007,IAD,ORD,0,34,M,N,3,1,US,0,0,1,V,6,.41268384
070526HIV351474,360,26-May-07,5,26,2007,IAD,ORD,0,19,M,N,1,1,US,0,0,0,T,6,.90667737
070526HQD3513606,360,26-May-07,5,26,2007,IAD,ORD,0,64,A,Y,1,1,,0,0,0,NF,6,.20613882
070526HXZ3515316,360,26-May-07,5,26,2007,IAD,ORD,0,6,,Y,3,1,JP,1,0,0,Q,6,.78905928
070526IIR35112093,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,2,1,US,0,0,3,XY,6,.96800953
070526IOQ35110038,360,26-May-07,5,26,2007,IAD,ORD,0,40,,N,1,0,US,0,1,0,Q,6,.60469192
070526JPQ3513345,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,1,1,AU,0,0,1,XY,6,.97920883
070526JSZ3513255,360,26-May-07,5,26,2007,IAD,ORD,0,44,M,Y,3,1,US,0,0,3,XY,6,.30584237
070526JXR3515133,360,26-May-07,5,26,2007,IAD,ORD,0,79,,Y,8,1,US,1,1,0,W,6,.71778244
070526KMK3513828,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,1,1,US,1,1,0,T,6,.54359704
070526LFP35111634,360,26-May-07,5,26,2007,IAD,ORD,0,77,,Y,2,1,US,1,0,0,L,6,.14067772
070526LJR3516549,360,26-May-07,5,26,2007,IAD,ORD,0,89,,Y,2,1,US,1,0,2,T,6,.075907759
070526LKZ3515340,360,26-May-07,5,26,2007,IAD,ORD,0,23,,N,3,1,US,0,0,0,T,6,.64202237
070526MQS35112447,360,26-May-07,5,26,2007,IAD,ORD,0,50,B,Y,2,1,US,0,1,1,Y,6,.99296182
070526NKU3514674,360,26-May-07,5,26,2007,IAD,ORD,0,66,,Y,4,1,US,1,0,1,L,6,.030786151
070526NQL3514353,360,26-May-07,5,26,2007,IAD,ORD,0,40,,N,1,0,US,0,0,0,NF,6,.30531216
070526NQN35112771,360,26-May-07,5,26,2007,IAD,ORD,0,82,,N,1,0,US,0,1,0,Q,6,.85270035
070526NSF35111844,360,26-May-07,5,26,2007,IAD,ORD,0,53,M,N,1,0,US,0,1,0,V,6,.75516564
070526NXQ35110026,360,26-May-07,5,26,2007,IAD,ORD,0,53,M,N,1,0,US,0,0,0,NF,6,.0091762142
070526ODM3515157,360,26-May-07,5,26,2007,IAD,ORD,1,25,M,N,1,1,US,1,0,0,NF,6,.97268826
070526OFM3517011,360,26-May-07,5,26,2007,IAD,ORD,0,7,,N,2,1,US,1,0,0,L,6,.64716136
070526OJP351627,360,26-May-07,5,26,2007,IAD,ORD,0,5,,Y,2,1,US,1,0,0,T,6,.53993869
070526OLQ351603,360,26-May-07,5,26,2007,IAD,ORD,0,19,M,N,1,1,US,0,0,0,L,6,.39574736
070526ORQ3515571,360,26-May-07,5,26,2007,IAD,ORD,0,30,,Y,2,1,US,0,0,2,XY,6,.80456012
070526OUE3515181,360,26-May-07,5,26,2007,IAD,ORD,0,96,,Y,2,1,US,1,0,2,T,6,.53641105
070526OXP3511539,360,26-May-07,5,26,2007,IAD,ORD,1,157,,N,1,0,CS,1,1,2,V,6,.23669529
070526PIM3513123,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,2,1,US,0,0,2,L,6,.064279921
070526PLE35112786,360,26-May-07,5,26,2007,IAD,ORD,0,18,,Y,1,1,US,0,0,0,T,6,.46986088
070526PPZ35181,360,26-May-07,5,26,2007,IAD,ORD,0,42,B,Y,1,1,US,0,0,1,NF,6,.36987036
070526RCO35111784,360,26-May-07,5,26,2007,IAD,ORD,0,82,,Y,2,1,US,0,0,3,L,6,.23566188
070526RDM3517953,360,26-May-07,5,26,2007,IAD,ORD,0,79,,Y,3,1,US,1,1,0,W,6,.11420819
070526RTG3512019,360,26-May-07,5,26,2007,IAD,ORD,0,30,,Y,1,1,US,0,0,3,XY,6,.90133154
070526RTQ3511848,360,26-May-07,5,26,2007,IAD,ORD,0,5,,N,1,1,US,1,1,1,V,6,.065479122
070526RUQ3514215,360,26-May-07,5,26,2007,IAD,ORD,0,18,M,Y,1,1,US,0,0,2,T,6,.13241619
070526SAN3516360,360,26-May-07,5,26,2007,IAD,ORD,0,77,,Y,2,1,US,1,0,0,L,6,.55823475
070526SAT35113212,360,26-May-07,5,26,2007,IAD,ORD,0,83,,Y,2,1,US,0,0,1,L,6,.77853417
070526SCW3511815,360,26-May-07,5,26,2007,IAD,ORD,0,74,,Y,4,0,US,0,1,4,T,6,.11451481
070526SEO3515829,360,26-May-07,5,26,2007,IAD,ORD,0,89,,Y,2,1,US,1,0,2,T,6,.43038833
070526SMV35112009,360,26-May-07,5,26,2007,IAD,ORD,0,19,,N,4,1,US,1,0,0,L,6,.1645143
070526SRM3512646,360,26-May-07,5,26,2007,IAD,ORD,0,82,M,Y,2,1,US,0,0,3,L,6,.28348684
070526SSL3519969,360,26-May-07,5,26,2007,IAD,ORD,0,49,M,Y,2,1,US,0,0,2,W,6,.61183101
070526SVU35110623,360,26-May-07,5,26,2007,IAD,ORD,0,73,M,Y,4,1,US,0,1,1,V,6,.90134948
070526TIE351144,360,26-May-07,5,26,2007,IAD,ORD,0,23,B,N,3,1,US,0,0,1,T,6,.64194179
070526TMC3517410,360,26-May-07,5,26,2007,IAD,ORD,0,18,M,N,2,1,AU,0,0,1,T,6,.051891528
070526TOK3514305,360,26-May-07,5,26,2007,IAD,ORD,0,18,A,N,1,1,US,0,0,0,Y,6,.020835973
070526TRA3513312,360,26-May-07,5,26,2007,IAD,ORD,0,18,M,N,2,1,AU,0,0,1,T,6,.30023909
070526TVM35112690,360,26-May-07,5,26,2007,IAD,ORD,1,18,,N,1,0,CM,0,0,0,Q,6,.51913053
070526TWE35110899,360,26-May-07,5,26,2007,IAD,ORD,0,73,,Y,5,1,US,0,1,2,W,6,.098859914
070526TYF3516459,360,26-May-07,5,26,2007,IAD,ORD,0,77,M,Y,1,1,US,1,0,1,L,6,.16372588
070526UMI35111883,360,26-May-07,5,26,2007,IAD,ORD,0,43,,Y,1,1,US,0,0,1,NF,6,.26241139
070526UVL3512184,360,26-May-07,5,26,2007,IAD,ORD,0,17,M,N,1,1,US,0,0,1,T,6,.59469795
070526VRT35111778,360,26-May-07,5,26,2007,IAD,ORD,1,331,,Y,1,1,US,0,1,3,Y,6,.23247252
070526VUI3512271,360,26-May-07,5,26,2007,IAD,ORD,0,49,M,Y,2,1,US,0,0,0,W,6,.079428785
070526VZW3513768,360,26-May-07,5,26,2007,IAD,ORD,0,96,,Y,2,1,US,1,0,2,T,6,.57481766
070526WBD3517728,360,26-May-07,5,26,2007,IAD,ORD,0,83,M,Y,2,1,US,0,0,1,L,6,.17274816
070526WCQ3512358,360,26-May-07,5,26,2007,IAD,ORD,0,157,M,Y,3,1,US,0,0,2,S,6,.48322231
070526WFE3511080,360,26-May-07,5,26,2007,IAD,ORD,1,82,,N,1,0,US,1,1,0,W,6,.38730741
070526WLT3518463,360,26-May-07,5,26,2007,IAD,ORD,0,131,,Y,2,1,US,0,0,1,W,6,.29652151
070526WMG3517278,360,26-May-07,5,26,2007,IAD,ORD,0,97,,Y,9,1,US,1,1,2,W,6,.55719548
070526WOS3512736,360,26-May-07,5,26,2007,IAD,ORD,0,50,M,Y,2,1,US,0,1,1,Y,6,.9572863
070526WRO3517164,360,26-May-07,5,26,2007,IAD,ORD,0,87,,Y,1,1,US,1,1,2,V,6,.064364061
070526WVK3511617,360,26-May-07,5,26,2007,IAD,ORD,0,104,M,Y,7,1,US,1,1,2,W,6,.23783223
070526WYW3513144,360,26-May-07,5,26,2007,IAD,ORD,0,42,B,Y,1,1,US,1,0,2,W,6,.31468537
070526XDF3511374,360,26-May-07,5,26,2007,IAD,ORD,0,73,,Y,4,1,US,0,1,1,V,6,.64351177
070526XDM3512796,360,26-May-07,5,26,2007,IAD,ORD,0,9,K,N,1,1,US,0,0,0,NF,6,.87803078
070526XGA35113176,360,26-May-07,5,26,2007,IAD,ORD,0,69,,Y,1,1,US,0,0,0,S,6,.044064187
070526XJS3516975,360,26-May-07,5,26,2007,IAD,ORD,0,10,M,Y,1,1,US,1,0,1,A,6,.35034829
070526ZHU35110635,360,26-May-07,5,26,2007,IAD,ORD,0,18,,N,2,1,US,0,0,1,L,6,.38962209
070526ZHX3516309,360,26-May-07,5,26,2007,IAD,ORD,0,11,A,Y,1,1,US,0,0,0,XY,6,.50471735
070526ZRB3516924,360,26-May-07,5,26,2007,IAD,ORD,0,49,M,Y,1,1,US,0,0,0,W,6,.65024722
070526ZUQ3511929,360,26-May-07,5,26,2007,IAD,ORD,0,148,,Y,2,1,US,0,0,3,T,6,.42487594
070526ZYP35111217,360,26-May-07,5,26,2007,IAD,ORD,0,45,M,Y,1,1,US,1,0,1,V,6,.69148761
070527APJ35112306,360,27-May-07,5,27,2007,IAD,ORD,1,60,,Y,4,1,US,1,0,11,S,0,.9420138
070527ASE35178,360,27-May-07,5,27,2007,IAD,ORD,0,9,,N,2,1,US,1,0,0,XY,0,.19957769
070527BOK3517827,360,27-May-07,5,27,2007,IAD,ORD,0,16,,Y,1,1,US,0,0,0,L,0,.6814152
070527BPA3511857,360,27-May-07,5,27,2007,IAD,ORD,0,16,,Y,1,1,US,0,0,0,L,0,.54374206
070527BQQ35113071,360,27-May-07,5,27,2007,IAD,ORD,0,32,,Y,1,1,US,0,1,2,S,0,.74383801
070527CMY3517311,360,27-May-07,5,27,2007,IAD,ORD,1,16,,Y,2,0,US,0,0,0,L,0,.013368005
070527DHN3517587,360,27-May-07,5,27,2007,IAD,ORD,0,13,,Y,4,1,US,1,0,1,L,0,.77180213
070527EQS3513483,360,27-May-07,5,27,2007,IAD,ORD,0,15,,N,1,1,,1,0,2,L,0,.043072548
